0.031738	0.472900	0.229004	-0.044847	0.005216	0.001845	1
0.027466	0.481567	0.221558	-0.054262	0.004071	0.000191	2
0.032959	0.486328	0.222046	-0.065140	0.003880	0.000382	3
0.035156	0.489990	0.213867	-0.077735	0.004389	0.000700	4
0.031128	0.498169	0.205444	-0.093257	0.004644	0.000191	5
0.024292	0.516602	0.191650	-0.113168	0.004008	-0.000763	6
0.029053	0.538208	0.189819	-0.138613	-0.000318	-0.002099	7
0.052368	0.568726	0.182861	-0.169338	-0.004580	-0.004962	8
0.060425	0.598999	0.184937	-0.210941	-0.001718	-0.010051	9
0.055420	0.619995	0.195557	-0.263550	0.003753	-0.013550	11
0.055420	0.619995	0.195557	-0.263550	0.003753	-0.013550	11
0.044434	0.619995	0.203491	-0.324809	0.007379	-0.015522	12
0.024902	0.592407	0.221436	-0.390840	0.007443	-0.020611	13
0.017212	0.561523	0.231567	-0.445992	0.004580	-0.023155	14
0.022339	0.537598	0.216797	-0.494211	0.002036	-0.028435	15
0.026245	0.514282	0.216309	-0.541730	0.001718	-0.033206	16
0.034790	0.494385	0.217163	-0.583333	0.002290	-0.036260	17
0.055054	0.490723	0.210938	-0.619529	0.001590	-0.040140	18
0.063354	0.483154	0.213257	-0.655662	0.005789	-0.042875	19
0.058105	0.469604	0.218140	-0.692366	0.013168	-0.043957	20
0.041016	0.456299	0.230591	-0.728244	0.018003	-0.045293	21
0.024902	0.449463	0.242798	-0.762023	0.017812	-0.046883	22
0.016846	0.450806	0.250122	-0.794466	0.013677	-0.046883	23
0.027954	0.445068	0.246948	-0.829389	0.010496	-0.046247	24
0.027710	0.431519	0.257324	-0.864567	0.013995	-0.045547	25
0.015625	0.408691	0.273438	-0.898537	0.017557	-0.043003	26
0.019287	0.385742	0.291504	-0.929707	0.014377	-0.039822	27
0.024048	0.370239	0.293701	-0.957761	0.011196	-0.038868	28
0.021362	0.347778	0.291382	-0.984224	0.012723	-0.034542	29
0.015015	0.309326	0.312134	-1.007125	0.016349	-0.027417	30
-0.001587	0.271118	0.317505	-1.027672	0.016285	-0.019847	31
-0.027222	0.242676	0.319458	-1.040204	0.011705	-0.014949	32
-0.025513	0.232666	0.304321	-1.048092	0.002672	-0.009415	33
-0.005981	0.221558	0.283813	-1.059415	-0.005916	-0.002608	34
0.007446	0.206543	0.284546	-1.078308	-0.006489	0.003372	35
-0.001953	0.197998	0.284302	-1.098410	-0.003690	0.009860	36
0.001343	0.202393	0.263306	-1.120802	-0.006107	0.016031	37
0.004395	0.208740	0.244141	-1.150382	-0.010751	0.018193	38
0.009033	0.213623	0.237183	-1.191794	-0.011069	0.024237	39
0.010254	0.206177	0.199097	-1.239249	-0.009288	0.029771	40
0.005981	0.176147	0.181519	-1.289885	-0.005662	0.036896	41
0.000488	0.122559	0.163086	-1.343130	-0.001718	0.045738	42
0.001587	0.052124	0.138062	-1.391858	-0.001908	0.052036	43
0.006836	-0.041016	0.125366	-1.432888	-0.002226	0.060305	44
0.002808	-0.155640	0.142578	-1.457316	0.001654	0.073919	45
0.000488	-0.263794	0.144409	-1.459542	0.004707	0.087087	46
-0.000977	-0.348267	0.145508	-1.434097	0.005534	0.098601	47
0.001831	-0.407227	0.148560	-1.394211	0.006997	0.108206	48
0.005981	-0.442627	0.148804	-1.347392	0.007506	0.114949	49
0.013184	-0.453125	0.153442	-1.296438	0.007634	0.119656	50
0.012695	-0.455200	0.155273	-1.248282	0.009606	0.124046	51
-0.005737	-0.453979	0.166870	-1.209033	0.014822	0.129580	52
-0.029663	-0.441284	0.169312	-1.170420	0.016985	0.133588	53
-0.042969	-0.430664	0.152588	-1.138041	0.013677	0.136514	54
-0.036621	-0.444946	0.146118	-1.113232	0.009669	0.141539	55
-0.033569	-0.472290	0.146362	-1.090394	0.011959	0.147010	56
-0.048218	-0.515015	0.147827	-1.068575	0.014822	0.153244	57
-0.068359	-0.573853	0.163208	-1.048601	0.016158	0.156870	58
-0.082153	-0.626221	0.188232	-1.013931	0.012341	0.157952	59
-0.092896	-0.647339	0.215698	-0.954071	0.003753	0.154898	60
-0.091064	-0.611206	0.184937	-0.880980	-0.009097	0.156489	61
-0.075562	-0.585938	0.149414	-0.829644	-0.015585	0.163295	62
-0.079346	-0.580811	0.130249	-0.801081	-0.017366	0.160751	63
-0.083496	-0.588501	0.114990	-0.773982	-0.019847	0.159160	64
-0.078857	-0.611084	0.107666	-0.748092	-0.023855	0.158715	65
-0.074097	-0.640747	0.086060	-0.723919	-0.026145	0.156107	66
-0.070068	-0.676636	0.067627	-0.697010	-0.027354	0.153181	67
-0.067383	-0.712158	0.057617	-0.664758	-0.026018	0.148855	68
-0.055298	-0.747070	0.070313	-0.626018	-0.027481	0.142430	69
-0.041626	-0.767944	0.076416	-0.571438	-0.028690	0.133079	70
-0.039673	-0.767700	0.095947	-0.508015	-0.025954	0.126272	71
-0.046143	-0.731934	0.090942	-0.440967	-0.021438	0.119975	72
-0.044556	-0.685547	0.077026	-0.385941	-0.019784	0.111641	73
-0.040283	-0.669922	0.082397	-0.349046	-0.018702	0.101399	74
-0.039551	-0.666626	0.085327	-0.315204	-0.016539	0.091349	75
-0.037109	-0.650269	0.079956	-0.281361	-0.015267	0.081743	76
-0.035278	-0.630737	0.070190	-0.252863	-0.014186	0.070802	77
-0.035767	-0.607178	0.066528	-0.228690	-0.011896	0.063677	78
-0.040527	-0.579712	0.050781	-0.209542	-0.009033	0.055534	79
-0.049927	-0.551880	0.035278	-0.197710	-0.007125	0.045547	80
-0.041626	-0.545532	0.010620	-0.193257	-0.006107	0.038550	81
-0.039673	-0.585693	0.019287	-0.197074	-0.001781	0.033524	82
-0.052490	-0.631348	0.027222	-0.190076	0.003244	0.028053	83
-0.050049	-0.663818	0.022949	-0.168575	0.002735	0.023664	84
-0.048584	-0.674316	0.020264	-0.137214	0.003181	0.017621	85
-0.045288	-0.675903	0.011353	-0.103117	0.003880	0.014758	86
-0.050781	-0.679199	0.012817	-0.068384	0.004835	0.010687	87
-0.060059	-0.679810	0.015747	-0.031870	0.005662	0.007379	88
-0.059937	-0.664673	0.018188	0.008969	0.004008	0.004135	89
-0.049927	-0.637573	0.021729	0.048410	0.002417	0.001845	90
-0.054810	-0.600464	0.018555	0.082188	0.003372	-0.001972	91
-0.058350	-0.559448	0.016113	0.107570	0.003053	-0.006361	92
-0.060181	-0.520142	0.015991	0.124364	0.002163	-0.008397	93
-0.058228	-0.483887	0.020752	0.131298	0.002545	-0.012723	94
-0.057251	-0.458374	0.020142	0.129135	0.002099	-0.015840	95
-0.054077	-0.438110	0.028564	0.119402	0.003308	-0.016285	96
-0.055298	-0.437744	0.038696	0.101399	0.005216	-0.018066	97
-0.049561	-0.443726	0.045898	0.083842	0.005725	-0.018830	98
-0.048584	-0.449463	0.047485	0.071120	0.006870	-0.018257	99
-0.049805	-0.453857	0.053955	0.059224	0.009033	-0.015903	100
-0.054932	-0.449097	0.052734	0.049173	0.009288	-0.014695	101
-0.056519	-0.447998	0.051758	0.039059	0.009860	-0.011959	102
-0.053223	-0.461060	0.051392	0.029453	0.009987	-0.010305	103
-0.054932	-0.476929	0.053467	0.023092	0.010051	-0.007316	104
-0.060181	-0.487915	0.057007	0.021947	0.010115	-0.004771	105
-0.064819	-0.488770	0.054565	0.024046	0.008397	-0.002545	106
-0.066528	-0.486694	0.056763	0.025891	0.006997	0.000445	107
-0.068848	-0.486328	0.058228	0.025891	0.005789	0.001272	108
-0.072754	-0.494263	0.062622	0.025382	0.004453	0.003053	109
-0.069458	-0.502930	0.058716	0.028690	0.001781	0.003499	110
-0.056396	-0.508667	0.054443	0.032061	-0.000827	0.004008	111
-0.048950	-0.506714	0.059814	0.036005	-0.000700	0.002863	112
-0.052856	-0.504272	0.069702	0.039186	0.001272	0.002608	113
-0.061279	-0.493164	0.071655	0.041412	0.001527	0.003117	114
-0.058350	-0.487305	0.071777	0.039567	0.000700	0.001845	115
-0.056396	-0.486816	0.071045	0.037214	0.000763	0.000445	116
-0.056152	-0.490601	0.072266	0.035178	0.001399	-0.000891	117
-0.053345	-0.489746	0.073608	0.033651	0.002735	-0.000891	118
-0.054321	-0.484375	0.074463	0.032252	0.002926	-0.002099	119
-0.056641	-0.488647	0.079712	0.029326	0.004580	-0.002354	120
-0.055786	-0.492920	0.082886	0.026972	0.004771	-0.002608	121
-0.055298	-0.501831	0.086182	0.026209	0.003499	-0.002672	122
-0.057251	-0.511108	0.085205	0.028626	0.003308	-0.001527	123
-0.058228	-0.516357	0.084595	0.032316	0.002226	-0.001272	124
-0.058350	-0.511230	0.078369	0.038740	-0.000064	-0.001972	125
-0.054077	-0.502808	0.075684	0.044593	-0.000254	-0.000318	126
-0.054565	-0.493408	0.073730	0.047010	-0.000127	0.000318	127
-0.055298	-0.487549	0.073486	0.047137	-0.001845	0.001209	128
-0.056152	-0.484497	0.072144	0.045547	-0.002163	0.000191	129
-0.055176	-0.490234	0.073486	0.043830	-0.002163	0.000573	130
-0.049805	-0.492432	0.074951	0.040649	-0.002481	0.000064	131
-0.046997	-0.487305	0.086914	0.039186	-0.001781	0.000382	132
-0.053833	-0.474609	0.090820	0.037786	-0.001145	0.000191	133
-0.053467	-0.465088	0.094849	0.034288	-0.001081	0.000827	134
