0.044312	0.001221	0.501953	-0.043511	-0.005153	-0.003499	1
0.048828	0.001343	0.497559	-0.050636	-0.005344	-0.004326	2
0.055176	-0.000854	0.496704	-0.059669	-0.004326	-0.003817	3
0.050049	-0.001587	0.498047	-0.067239	-0.002926	-0.003499	4
0.048096	-0.003418	0.500366	-0.075763	-0.001527	-0.003308	5
0.045776	-0.003784	0.497681	-0.083588	-0.001908	-0.002863	6
0.046021	-0.002563	0.500977	-0.092430	-0.001908	-0.003117	7
0.048706	-0.004517	0.498291	-0.102226	-0.002290	-0.003499	8
0.051270	-0.007935	0.501221	-0.112087	-0.002099	-0.003690	9
0.051025	-0.010010	0.501587	-0.122137	-0.001081	-0.003372	11
0.051025	-0.010010	0.501587	-0.122137	-0.001081	-0.003372	11
0.046631	-0.014160	0.501587	-0.131298	-0.000700	-0.004517	12
0.041748	-0.010864	0.498169	-0.142875	-0.002481	-0.006552	13
0.051392	-0.012695	0.491821	-0.156425	-0.005153	-0.007761	14
0.053955	-0.016846	0.493896	-0.170356	-0.004453	-0.007379	15
0.055298	-0.027710	0.491333	-0.182761	-0.004071	-0.007252	16
0.055420	-0.037598	0.488892	-0.193130	-0.003944	-0.009097	17
0.053833	-0.049316	0.490723	-0.202290	-0.003499	-0.009288	18
0.053467	-0.058594	0.494873	-0.210178	-0.003308	-0.009987	19
0.053711	-0.068481	0.495239	-0.216730	-0.004135	-0.010115	20
0.053833	-0.077393	0.491699	-0.221120	-0.004262	-0.010305	21
0.051025	-0.084961	0.493774	-0.223473	-0.004198	-0.011196	22
0.047119	-0.100098	0.492676	-0.224300	-0.003626	-0.011641	23
0.048584	-0.120605	0.491821	-0.221374	-0.004326	-0.012277	24
0.049438	-0.132324	0.488525	-0.214631	-0.004135	-0.011705	25
0.048096	-0.146484	0.489380	-0.204008	-0.003244	-0.011896	26
0.049561	-0.148682	0.485840	-0.191158	-0.002226	-0.011387	27
0.051758	-0.152222	0.481323	-0.178053	-0.002545	-0.011705	28
0.051270	-0.154175	0.478149	-0.166094	-0.002545	-0.011387	29
0.054321	-0.162476	0.475464	-0.152354	-0.001845	-0.011959	30
0.054810	-0.172119	0.477295	-0.135751	0.000382	-0.011578	31
0.053223	-0.182007	0.476807	-0.118575	0.001272	-0.012214	32
0.052002	-0.194702	0.477173	-0.100509	0.002608	-0.012913	33
0.052734	-0.205688	0.474243	-0.080344	0.003181	-0.014059	34
0.060181	-0.206909	0.468628	-0.058461	0.004517	-0.016603	35
0.064453	-0.204834	0.465576	-0.035623	0.007252	-0.018511	36
0.067383	-0.198853	0.461548	-0.014631	0.009796	-0.020865	37
0.072632	-0.203125	0.461792	0.005344	0.013232	-0.023664	38
0.081177	-0.222412	0.463867	0.027099	0.016730	-0.026527	39
0.083984	-0.256470	0.474243	0.057188	0.020674	-0.026399	40
0.079590	-0.279419	0.493042	0.097583	0.025445	-0.026527	41
0.068115	-0.277222	0.506104	0.145229	0.030789	-0.025254	42
0.062378	-0.249878	0.504395	0.194466	0.033779	-0.025382	43
0.069824	-0.233887	0.494995	0.236005	0.034415	-0.026527	44
0.073853	-0.248413	0.503540	0.278372	0.036705	-0.027163	45
0.067383	-0.268799	0.525757	0.328690	0.041158	-0.024873	46
0.051392	-0.283447	0.547119	0.383779	0.042430	-0.024491	47
0.037231	-0.278564	0.550049	0.442239	0.041285	-0.024809	48
0.021606	-0.254761	0.551147	0.501908	0.039186	-0.024746	49
0.011353	-0.233765	0.547974	0.557061	0.035051	-0.024109	50
0.009766	-0.216064	0.546631	0.608906	0.028753	-0.026145	51
0.012329	-0.202637	0.542847	0.659542	0.021692	-0.024555	52
0.006714	-0.181274	0.532349	0.708270	0.015331	-0.023982	53
0.009155	-0.153320	0.518066	0.753308	0.008079	-0.023282	54
0.012817	-0.122314	0.498535	0.793384	0.000636	-0.019593	55
0.018311	-0.111084	0.486084	0.832379	-0.006552	-0.015394	56
0.023804	-0.101807	0.481812	0.877735	-0.013168	-0.006870	57
0.017334	-0.088745	0.474731	0.925509	-0.018066	0.004198	58
0.009644	-0.067505	0.455444	0.973473	-0.024237	0.013104	59
0.007690	-0.031372	0.438721	1.022010	-0.030916	0.022519	60
0.006104	0.022827	0.411133	1.062786	-0.036768	0.032888	61
0.010132	0.081787	0.393188	1.094211	-0.042494	0.041031	62
0.020142	0.139526	0.368408	1.114885	-0.049237	0.048219	63
0.028931	0.196167	0.349243	1.122901	-0.054071	0.055662	64
0.033813	0.244507	0.340088	1.119084	-0.056807	0.059033	65
0.043213	0.267334	0.329712	1.107634	-0.061705	0.059288	66
0.054932	0.243408	0.333618	1.100127	-0.068066	0.060623	67
0.055054	0.220459	0.343262	1.107570	-0.070611	0.067048	68
0.046143	0.221680	0.324219	1.119911	-0.071819	0.072265	69
0.033936	0.248169	0.304199	1.129135	-0.075191	0.070483	70
0.040894	0.280518	0.271851	1.136832	-0.079644	0.073728	71
0.054321	0.319580	0.246948	1.141412	-0.084606	0.079008	72
0.059326	0.350220	0.222900	1.141539	-0.087087	0.079198	73
0.069946	0.360107	0.205444	1.133715	-0.090712	0.079389	74
0.071411	0.348999	0.191040	1.126399	-0.092557	0.078435	75
0.060791	0.316528	0.177856	1.129198	-0.096374	0.078880	76
0.077148	0.296997	0.177490	1.144466	-0.099873	0.081298	77
0.075806	0.305786	0.131348	1.157506	-0.100700	0.079071	78
0.083374	0.336304	0.098511	1.166094	-0.102290	0.075636	79
0.086670	0.363037	0.070435	1.166539	-0.101209	0.074300	80
0.085083	0.360718	0.078247	1.163422	-0.102226	0.069593	81
0.074951	0.331909	0.053833	1.179707	-0.106425	0.067366	82
0.094849	0.310913	0.015503	1.197710	-0.105344	0.073664	83
0.092651	0.330322	-0.030640	1.205216	-0.103753	0.064313	84
0.087036	0.350220	-0.038452	1.197519	-0.102863	0.054135	85
0.078613	0.375610	-0.088867	1.189249	-0.103499	0.046374	86
0.090698	0.432739	-0.122192	1.171438	-0.104962	0.042494	87
0.097290	0.474487	-0.128906	1.138359	-0.102735	0.037595	88
0.098022	0.517334	-0.165649	1.100318	-0.101272	0.028562	89
0.107056	0.536011	-0.158203	1.046883	-0.100445	0.022583	90
0.103882	0.500610	-0.134888	0.996692	-0.100318	0.015840	91
0.089233	0.460205	-0.179810	0.959987	-0.098410	0.012977	92
0.098511	0.451538	-0.183105	0.926527	-0.096628	0.012913	93
